period,province,district,data_type,count
2020-01-01,Copperbelt,Kitwe,Clinical,2583
2020-01-01,Copperbelt,Kitwe,Confirmed,18688
2020-01-01,Copperbelt,Kitwe,Tested,36738
2020-01-01,Copperbelt,Luanshya,Clinical,998
2020-01-01,Copperbelt,Luanshya,Confirmed,16672
2020-01-01,Copperbelt,Luanshya,Tested,28513
2020-01-01,Copperbelt,Lufwanyama,Confirmed,10154
2020-01-01,Copperbelt,Lufwanyama,Confirmed_Passive_CHW,9087
2020-01-01,Copperbelt,Lufwanyama,Tested,14112
2020-01-01,Copperbelt,Lufwanyama,Tested_Passive_CHW,10286
2020-01-01,Copperbelt,Masaiti,Confirmed,16142
2020-01-01,Copperbelt,Masaiti,Confirmed_Passive_CHW,3799
2020-01-01,Copperbelt,Masaiti,Tested,21808
2020-01-01,Copperbelt,Masaiti,Tested_Passive_CHW,4874
2020-01-01,Copperbelt,Mpongwe,Clinical,502
2020-01-01,Copperbelt,Mpongwe,Confirmed,14300
2020-01-01,Copperbelt,Mpongwe,Confirmed_Passive_CHW,5403
2020-01-01,Copperbelt,Mpongwe,Tested,23195
2020-01-01,Copperbelt,Mpongwe,Tested_Passive_CHW,7770
2020-01-01,Copperbelt,Mufulira,Clinical,394
2020-01-01,Copperbelt,Mufulira,Confirmed,10920
2020-01-01,Copperbelt,Mufulira,Tested,18803
2020-01-01,Copperbelt,Ndola,Clinical,1291
2020-01-01,Copperbelt,Ndola,Confirmed,19564
2020-01-01,Copperbelt,Ndola,Tested,46960
2020-01-01,Eastern,Chadiza,Confirmed,3956
2020-01-01,Eastern,Chadiza,Confirmed_Passive_CHW,7267
2020-01-01,Eastern,Chadiza,Tested,8091
2020-01-01,Eastern,Chadiza,Tested_Passive_CHW,12206
2020-01-01,Eastern,Chasefu,Clinical,84
2020-01-01,Eastern,Chasefu,Confirmed,8162
2020-01-01,Eastern,Chasefu,Tested,13766
2020-01-01,Eastern,Chipangali,Confirmed,19608
2020-01-01,Eastern,Chipangali,Tested,39728
2020-01-01,Eastern,Chipata,Clinical,1310
2020-01-01,Eastern,Chipata,Confirmed,11541
2020-01-01,Eastern,Chipata,Confirmed_Passive_CHW,80
2020-01-01,Eastern,Chipata,Tested,27803
2020-01-01,Eastern,Chipata,Tested_Passive_CHW,121
2020-01-01,Eastern,Kasenengwa,Confirmed,4266
2020-01-01,Eastern,Kasenengwa,Confirmed_Passive_CHW,0
2020-01-01,Eastern,Kasenengwa,Tested,9428
2020-01-01,Eastern,Kasenengwa,Tested_Passive_CHW,0
2020-01-01,Eastern,Katete,Confirmed,2778
2020-01-01,Eastern,Katete,Confirmed_Passive_CHW,3559
2020-01-01,Eastern,Katete,Tested,9704
2020-01-01,Eastern,Katete,Tested_Passive_CHW,9296
2020-01-01,Eastern,Lumezi,Confirmed,7204
2020-01-01,Eastern,Lumezi,Tested,14739
2020-01-01,Eastern,Lundazi,Clinical,16
2020-01-01,Eastern,Lundazi,Confirmed,7985
2020-01-01,Eastern,Lundazi,Tested,14348
2020-01-01,Eastern,Lusangazi,Confirmed,1745
2020-01-01,Eastern,Lusangazi,Confirmed_Passive_CHW,355
2020-01-01,Eastern,Lusangazi,Tested,4261
2020-01-01,Eastern,Lusangazi,Tested_Passive_CHW,444
2020-01-01,Eastern,Mambwe,Clinical,4
2020-01-01,Eastern,Mambwe,Confirmed,2604
2020-01-01,Eastern,Mambwe,Confirmed_Passive_CHW,4163
2020-01-01,Eastern,Mambwe,Tested,7687
2020-01-01,Eastern,Mambwe,Tested_Passive_CHW,8079
2020-01-01,Eastern,Nyimba,Confirmed,2917
2020-01-01,Eastern,Nyimba,Confirmed_Passive_CHW,3126
2020-01-01,Eastern,Nyimba,Tested,9418
2020-01-01,Eastern,Nyimba,Tested_Passive_CHW,7021
2020-01-01,Eastern,Petauke,Clinical,4
2020-01-01,Eastern,Petauke,Confirmed,4420
2020-01-01,Eastern,Petauke,Confirmed_Passive_CHW,5204
2020-01-01,Eastern,Petauke,Tested,14271
2020-01-01,Eastern,Petauke,Tested_Passive_CHW,10947
2020-01-01,Eastern,Sinda,Confirmed,1028
2020-01-01,Eastern,Sinda,Confirmed_Passive_CHW,1417
2020-01-01,Eastern,Sinda,Tested,5191
2020-01-01,Eastern,Sinda,Tested_Passive_CHW,5694
2020-01-01,Eastern,Vubwi,Confirmed,5421
2020-01-01,Eastern,Vubwi,Confirmed_Passive_CHW,5893
2020-01-01,Eastern,Vubwi,Tested,9122
2020-01-01,Eastern,Vubwi,Tested_Passive_CHW,8208
2020-01-01,Luapula,Chembe,Confirmed,5552
2020-01-01,Luapula,Chembe,Confirmed_Passive_CHW,0
2020-01-01,Luapula,Chembe,Tested,7512
2020-01-01,Luapula,Chembe,Tested_Passive_CHW,0
2020-01-01,Luapula,Chienge,Confirmed,6557
2020-01-01,Luapula,Chienge,Tested,9791
2020-01-01,Luapula,Chifunabuli,Clinical,751
2020-01-01,Luapula,Chifunabuli,Confirmed,9124
2020-01-01,Luapula,Chifunabuli,Tested,11069
2020-01-01,Luapula,Chipili,Clinical,113
2020-01-01,Luapula,Chipili,Confirmed,2844
2020-01-01,Luapula,Chipili,Tested,3645
2020-01-01,Luapula,Kawambwa,Confirmed,8946
2020-01-01,Luapula,Kawambwa,Tested,13394
2020-01-01,Luapula,Lunga,Confirmed,2078
2020-01-01,Luapula,Lunga,Tested,2848
2020-01-01,Luapula,Mansa,Clinical,928
2020-01-01,Luapula,Mansa,Confirmed,28311
2020-01-01,Luapula,Mansa,Tested,39246
2020-01-01,Luapula,Milenge,Confirmed,4683
2020-01-01,Luapula,Milenge,Tested,6745
2020-01-01,Luapula,Mwansabombwe,Clinical,46
2020-01-01,Luapula,Mwansabombwe,Confirmed,3658
2020-01-01,Luapula,Mwansabombwe,Tested,5364
2020-01-01,Luapula,Mwense,Clinical,301
2020-01-01,Luapula,Mwense,Confirmed,6740
2020-01-01,Luapula,Mwense,Tested,10342
2020-01-01,Luapula,Nchelenge,Confirmed,9681
2020-01-01,Luapula,Nchelenge,Confirmed_Passive_CHW,857
2020-01-01,Luapula,Nchelenge,Tested,13368
2020-01-01,Luapula,Nchelenge,Tested_Passive_CHW,1179
2020-01-01,Luapula,Samfya,Confirmed,9585
2020-01-01,Luapula,Samfya,Tested,14333
2020-01-01,Lusaka,Chilanga,Clinical,43
2020-01-01,Lusaka,Chilanga,Confirmed,245
2020-01-01,Lusaka,Chilanga,Tested,1937
2020-01-01,Lusaka,Chirundu,Confirmed,106
2020-01-01,Lusaka,Chirundu,Confirmed_Passive_CHW,21
2020-01-01,Lusaka,Chirundu,Tested,1024
2020-01-01,Lusaka,Chirundu,Tested_Passive_CHW,268
2020-01-01,Lusaka,Chongwe,Clinical,227
2020-01-01,Lusaka,Chongwe,Confirmed,1091
2020-01-01,Lusaka,Chongwe,Tested,4588
2020-01-01,Lusaka,Kafue,Clinical,83
2020-01-01,Lusaka,Kafue,Confirmed,557
2020-01-01,Lusaka,Kafue,Confirmed_Passive_CHW,105
2020-01-01,Lusaka,Kafue,Tested,2673
2020-01-01,Lusaka,Kafue,Tested_Passive_CHW,177
2020-01-01,Lusaka,Luangwa,Clinical,63
2020-01-01,Lusaka,Luangwa,Confirmed,763
2020-01-01,Lusaka,Luangwa,Tested,3856
2020-01-01,Lusaka,Lusaka,Clinical,1112
2020-01-01,Lusaka,Lusaka,Confirmed,2906
2020-01-01,Lusaka,Lusaka,Tested,16238
2020-01-01,Lusaka,Rufunsa,Clinical,1
2020-01-01,Lusaka,Rufunsa,Confirmed,7306
2020-01-01,Lusaka,Rufunsa,Tested,12115
2020-01-01,Muchinga,Chama,Confirmed,10049
2020-01-01,Muchinga,Chama,Confirmed_Passive_CHW,3053
2020-01-01,Muchinga,Chama,Tested,17555
2020-01-01,Muchinga,Chama,Tested_Passive_CHW,3803
2020-01-01,Muchinga,Chinsali,Confirmed,9251
2020-01-01,Muchinga,Chinsali,Tested,12315
2020-01-01,Muchinga,Isoka,Confirmed,8977
2020-01-01,Muchinga,Isoka,Tested,14659
2020-01-01,Muchinga,Kanchibiya,Confirmed,5973
2020-01-01,Muchinga,Kanchibiya,Tested,7602
2020-01-01,Muchinga,Lavushimanda,Clinical,11
2020-01-01,Muchinga,Lavushimanda,Confirmed,5298
2020-01-01,Muchinga,Lavushimanda,Tested,6951
2020-01-01,Muchinga,Mafinga,Clinical,119
2020-01-01,Muchinga,Mafinga,Confirmed,7094
2020-01-01,Muchinga,Mafinga,Tested,10301
2020-01-01,Muchinga,Mpika,Clinical,406
2020-01-01,Muchinga,Mpika,Confirmed,10176
2020-01-01,Muchinga,Mpika,Confirmed_Passive_CHW,4933
2020-01-01,Muchinga,Mpika,Tested,12188
2020-01-01,Muchinga,Mpika,Tested_Passive_CHW,6571
2020-01-01,Muchinga,Nakonde,Clinical,4
2020-01-01,Muchinga,Nakonde,Confirmed,6607
2020-01-01,Muchinga,Nakonde,Confirmed_Passive_CHW,1542
2020-01-01,Muchinga,Nakonde,Tested,11919
2020-01-01,Muchinga,Nakonde,Tested_Passive_CHW,2162
2020-01-01,Muchinga,Shiwang'andu,Clinical,175
2020-01-01,Muchinga,Shiwang'andu,Confirmed,8185
2020-01-01,Muchinga,Shiwang'andu,Tested,12246
2020-01-01,Northern,Chilubi,Clinical,3747
2020-01-01,Northern,Chilubi,Confirmed,3665
2020-01-01,Northern,Chilubi,Tested,4754
2020-01-01,Northern,Kaputa,Clinical,900
2020-01-01,Northern,Kaputa,Confirmed,3832
2020-01-01,Northern,Kaputa,Tested,5922
2020-01-01,Northern,Kasama,Clinical,3
2020-01-01,Northern,Kasama,Confirmed,31326
2020-01-01,Northern,Kasama,Tested,40197
2020-01-01,Northern,Lunte,Clinical,405
2020-01-01,Northern,Lunte,Confirmed,3874
2020-01-01,Northern,Lunte,Tested,6030
2020-01-01,Northern,Lupososhi,Clinical,1227
2020-01-01,Northern,Lupososhi,Confirmed,2753
2020-01-01,Northern,Lupososhi,Tested,3617
2020-01-01,Northern,Luwingu,Clinical,4360
2020-01-01,Northern,Luwingu,Confirmed,4026
2020-01-01,Northern,Luwingu,Tested,5489
2020-01-01,Northern,Mbala,Clinical,2838
2020-01-01,Northern,Mbala,Confirmed,4258
2020-01-01,Northern,Mbala,Confirmed_Passive_CHW,543
2020-01-01,Northern,Mbala,Tested,6227
2020-01-01,Northern,Mbala,Tested_Passive_CHW,828
2020-01-01,Northern,Mporokoso,Confirmed,3358
2020-01-01,Northern,Mporokoso,Tested,4734
2020-01-01,Northern,Mpulungu,Confirmed,4573
2020-01-01,Northern,Mpulungu,Tested,7799
2020-01-01,Northern,Mungwi,Clinical,7114
2020-01-01,Northern,Mungwi,Confirmed,7618
2020-01-01,Northern,Mungwi,Tested,8305
2020-01-01,Northern,Nsama,Clinical,77
2020-01-01,Northern,Nsama,Confirmed,1980
2020-01-01,Northern,Nsama,Tested,3469
2020-01-01,Northern,Senga,Clinical,1695
2020-01-01,Northern,Senga,Confirmed,6012
2020-01-01,Northern,Senga,Confirmed_Passive_CHW,150
2020-01-01,Northern,Senga,Tested,7974
2020-01-01,Northern,Senga,Tested_Passive_CHW,207
2020-01-01,Northwestern,Chavuma,Confirmed,8450
2020-01-01,Northwestern,Chavuma,Tested,13172
2020-01-01,Northwestern,Ikelenge,Confirmed,5017
2020-01-01,Northwestern,Ikelenge,Tested,8800
2020-01-01,Northwestern,Kabompo,Confirmed,6716
2020-01-01,Northwestern,Kabompo,Tested,10312
2020-01-01,Northwestern,Kalumbila,Clinical,764
2020-01-01,Northwestern,Kalumbila,Confirmed,21734
2020-01-01,Northwestern,Kalumbila,Confirmed_Passive_CHW,476
2020-01-01,Northwestern,Kalumbila,Tested,30046
2020-01-01,Northwestern,Kalumbila,Tested_Passive_CHW,619
2020-01-01,Northwestern,Kasempa,Confirmed,17375
2020-01-01,Northwestern,Kasempa,Confirmed_Passive_CHW,2820
2020-01-01,Northwestern,Kasempa,Tested,19555
2020-01-01,Northwestern,Kasempa,Tested_Passive_CHW,3556
2020-01-01,Northwestern,Manyinga,Confirmed,9596
2020-01-01,Northwestern,Manyinga,Confirmed_Passive_CHW,5286
2020-01-01,Northwestern,Manyinga,Tested,12744
2020-01-01,Northwestern,Manyinga,Tested_Passive_CHW,6376
2020-01-01,Northwestern,Mufumbwe,Clinical,89
2020-01-01,Northwestern,Mufumbwe,Confirmed,8207
2020-01-01,Northwestern,Mufumbwe,Confirmed_Passive_CHW,4234
2020-01-01,Northwestern,Mufumbwe,Tested,12996
2020-01-01,Northwestern,Mufumbwe,Tested_Passive_CHW,5474
2020-01-01,Northwestern,Mushindamo,Confirmed,5392
2020-01-01,Northwestern,Mushindamo,Confirmed_Passive_CHW,1042
2020-01-01,Northwestern,Mushindamo,Tested,6843
2020-01-01,Northwestern,Mushindamo,Tested_Passive_CHW,1276
2020-01-01,Northwestern,Mwinilunga,Clinical,66
2020-01-01,Northwestern,Mwinilunga,Confirmed,10923
2020-01-01,Northwestern,Mwinilunga,Confirmed_Passive_CHW,666
2020-01-01,Northwestern,Mwinilunga,Tested,17985
2020-01-01,Northwestern,Mwinilunga,Tested_Passive_CHW,926
2020-01-01,Northwestern,Solwezi,Clinical,1
2020-01-01,Northwestern,Solwezi,Confirmed,25247
2020-01-01,Northwestern,Solwezi,Tested,41120
2020-01-01,Northwestern,Zambezi,Clinical,174
2020-01-01,Northwestern,Zambezi,Confirmed,9421
2020-01-01,Northwestern,Zambezi,Confirmed_Passive_CHW,2730
2020-01-01,Northwestern,Zambezi,Tested,14971
2020-01-01,Northwestern,Zambezi,Tested_Passive_CHW,3684
2020-01-01,Southern,Chikankata,Confirmed,223
2020-01-01,Southern,Chikankata,Confirmed_Passive_CHW,49
2020-01-01,Southern,Chikankata,Tested,1851
2020-01-01,Southern,Chikankata,Tested_Passive_CHW,394
2020-01-01,Southern,Choma,Confirmed,864
2020-01-01,Southern,Choma,Confirmed_Passive_CHW,712
2020-01-01,Southern,Choma,Tested,3567
2020-01-01,Southern,Choma,Tested_Passive_CHW,2160
2020-01-01,Southern,Gwembe,Confirmed,95
2020-01-01,Southern,Gwembe,Confirmed_Passive_CHW,74
2020-01-01,Southern,Gwembe,Tested,1393
2020-01-01,Southern,Gwembe,Tested_Passive_CHW,909
2020-01-01,Southern,Kalomo,Clinical,4
2020-01-01,Southern,Kalomo,Confirmed,549
2020-01-01,Southern,Kalomo,Confirmed_Passive_CHW,248
2020-01-01,Southern,Kalomo,Tested,3007
2020-01-01,Southern,Kalomo,Tested_Passive_CHW,2169
2020-01-01,Southern,Kazungula,Confirmed,225
2020-01-01,Southern,Kazungula,Confirmed_Passive_CHW,330
2020-01-01,Southern,Kazungula,Tested,1430
2020-01-01,Southern,Kazungula,Tested_Passive_CHW,1759
2020-01-01,Southern,Livingstone,Confirmed,120
2020-01-01,Southern,Livingstone,Confirmed_Passive_CHW,11
2020-01-01,Southern,Livingstone,Tested,1487
2020-01-01,Southern,Livingstone,Tested_Passive_CHW,497
2020-01-01,Southern,Mazabuka,Confirmed,243
2020-01-01,Southern,Mazabuka,Confirmed_Passive_CHW,21
2020-01-01,Southern,Mazabuka,Tested,1641
2020-01-01,Southern,Mazabuka,Tested_Passive_CHW,642
2020-01-01,Southern,Monze,Confirmed,293
2020-01-01,Southern,Monze,Confirmed_Passive_CHW,32
2020-01-01,Southern,Monze,Tested,1912
2020-01-01,Southern,Monze,Tested_Passive_CHW,562
2020-01-01,Southern,Namwala,Confirmed,187
2020-01-01,Southern,Namwala,Confirmed_Passive_CHW,68
2020-01-01,Southern,Namwala,Tested,2949
2020-01-01,Southern,Namwala,Tested_Passive_CHW,1057
2020-01-01,Southern,Pemba,Confirmed,279
2020-01-01,Southern,Pemba,Confirmed_Passive_CHW,442
2020-01-01,Southern,Pemba,Tested,1096
2020-01-01,Southern,Pemba,Tested_Passive_CHW,1476
2020-01-01,Southern,Siavonga,Confirmed,77
2020-01-01,Southern,Siavonga,Confirmed_Passive_CHW,53
2020-01-01,Southern,Siavonga,Tested,547
2020-01-01,Southern,Siavonga,Tested_Passive_CHW,362
2020-01-01,Southern,Sinazongwe,Confirmed,731
2020-01-01,Southern,Sinazongwe,Confirmed_Passive_CHW,349
2020-01-01,Southern,Sinazongwe,Tested,2757
2020-01-01,Southern,Sinazongwe,Tested_Passive_CHW,2501
2020-01-01,Southern,Zimba,Confirmed,200
2020-01-01,Southern,Zimba,Confirmed_Passive_CHW,128
2020-01-01,Southern,Zimba,Tested,1236
2020-01-01,Southern,Zimba,Tested_Passive_CHW,915
2020-01-01,Western,Kalabo,Clinical,146
2020-01-01,Western,Kalabo,Confirmed,4119
2020-01-01,Western,Kalabo,Confirmed_Passive_CHW,2717
2020-01-01,Western,Kalabo,Tested,10458
2020-01-01,Western,Kalabo,Tested_Passive_CHW,4477
2020-01-01,Western,Kaoma,Clinical,854
2020-01-01,Western,Kaoma,Confirmed,11992
2020-01-01,Western,Kaoma,Confirmed_Passive_CHW,5108
2020-01-01,Western,Kaoma,Tested,16133
2020-01-01,Western,Kaoma,Tested_Passive_CHW,6850
2020-01-01,Western,Limulunga,Clinical,6
2020-01-01,Western,Limulunga,Confirmed,2511
2020-01-01,Western,Limulunga,Tested,4963
2020-01-01,Western,Luampa,Clinical,18
2020-01-01,Western,Luampa,Confirmed,3939
2020-01-01,Western,Luampa,Confirmed_Passive_CHW,1663
2020-01-01,Western,Luampa,Tested,7898
2020-01-01,Western,Luampa,Tested_Passive_CHW,2587
2020-01-01,Western,Lukulu,Clinical,192
2020-01-01,Western,Lukulu,Confirmed,7103
2020-01-01,Western,Lukulu,Confirmed_Passive_CHW,1214
2020-01-01,Western,Lukulu,Tested,14243
2020-01-01,Western,Lukulu,Tested_Passive_CHW,1926
2020-01-01,Western,Mitete,Clinical,1
2020-01-01,Western,Mitete,Confirmed,3023
2020-01-01,Western,Mitete,Confirmed_Passive_CHW,1173
2020-01-01,Western,Mitete,Tested,5063
2020-01-01,Western,Mitete,Tested_Passive_CHW,1959
2020-01-01,Western,Mongu,Clinical,978
2020-01-01,Western,Mongu,Confirmed,6218
2020-01-01,Western,Mongu,Tested,15894
2020-01-01,Western,Mulobezi,Confirmed,1356
2020-01-01,Western,Mulobezi,Confirmed_Passive_CHW,1104
2020-01-01,Western,Mulobezi,Tested,3469
2020-01-01,Western,Mulobezi,Tested_Passive_CHW,2434
2020-01-01,Western,Mwandi,Confirmed,109
2020-01-01,Western,Mwandi,Confirmed_Passive_CHW,18
2020-01-01,Western,Mwandi,Tested,298
2020-01-01,Western,Mwandi,Tested_Passive_CHW,269
2020-01-01,Western,Nalolo,Confirmed,1045
2020-01-01,Western,Nalolo,Confirmed_Passive_CHW,959
2020-01-01,Western,Nalolo,Tested,3684
2020-01-01,Western,Nalolo,Tested_Passive_CHW,2369
2020-01-01,Western,Nkeyema,Clinical,494
2020-01-01,Western,Nkeyema,Confirmed,4278
2020-01-01,Western,Nkeyema,Confirmed_Passive_CHW,1720
2020-01-01,Western,Nkeyema,Tested,7038
2020-01-01,Western,Nkeyema,Tested_Passive_CHW,2392
2020-01-01,Western,Senanga,Clinical,15
2020-01-01,Western,Senanga,Confirmed,3672
2020-01-01,Western,Senanga,Confirmed_Passive_CHW,3279
2020-01-01,Western,Senanga,Tested,8578
2020-01-01,Western,Senanga,Tested_Passive_CHW,5851
2020-01-01,Western,Sesheke,Clinical,5
2020-01-01,Western,Sesheke,Confirmed,209
2020-01-01,Western,Sesheke,Confirmed_Passive_CHW,231
2020-01-01,Western,Sesheke,Tested,1251
2020-01-01,Western,Sesheke,Tested_Passive_CHW,720
2020-01-01,Western,Shang'ombo,Confirmed,664
2020-01-01,Western,Shang'ombo,Confirmed_Passive_CHW,748
2020-01-01,Western,Shang'ombo,Tested,1434
2020-01-01,Western,Shang'ombo,Tested_Passive_CHW,2491
2020-01-01,Western,Sikongo,Confirmed,1821
2020-01-01,Western,Sikongo,Confirmed_Passive_CHW,814
2020-01-01,Western,Sikongo,Tested,3557
2020-01-01,Western,Sikongo,Tested_Passive_CHW,1830
2020-01-01,Western,Sioma,Clinical,77
2020-01-01,Western,Sioma,Confirmed,803
2020-01-01,Western,Sioma,Confirmed_Passive_CHW,336
2020-01-01,Western,Sioma,Tested,2479
2020-01-01,Western,Sioma,Tested_Passive_CHW,1568
2020-01-01,NA,NA,Confirmed,744
2020-01-01,NA,NA,Confirmed_Passive_CHW,84
2020-01-01,NA,NA,Tested,1539
2020-01-01,NA,NA,Tested_Passive_CHW,296
2020-02-01,Central,Chibombo,Confirmed,8818
2020-02-01,Central,Chibombo,Tested,16996
2020-02-01,Central,Chisamba,Confirmed,3406
2020-02-01,Central,Chisamba,Tested,5689
2020-02-01,Central,Chitambo,Clinical,1366
2020-02-01,Central,Chitambo,Confirmed,7049
2020-02-01,Central,Chitambo,Tested,9195
2020-02-01,Central,Itezhi-tezhi,Clinical,106
2020-02-01,Central,Itezhi-tezhi,Confirmed,1180
2020-02-01,Central,Itezhi-tezhi,Confirmed_Passive_CHW,1237
2020-02-01,Central,Itezhi-tezhi,Tested,5171
2020-02-01,Central,Itezhi-tezhi,Tested_Passive_CHW,3349
2020-02-01,Central,Kabwe,Clinical,39
2020-02-01,Central,Kabwe,Confirmed,4923
2020-02-01,Central,Kabwe,Tested,13206
2020-02-01,Central,Kapiri-Mposhi,Clinical,3745
2020-02-01,Central,Kapiri-Mposhi,Confirmed,20775
2020-02-01,Central,Kapiri-Mposhi,Confirmed_Passive_CHW,2688
2020-02-01,Central,Kapiri-Mposhi,Tested,29280
2020-02-01,Central,Kapiri-Mposhi,Tested_Passive_CHW,4334
2020-02-01,Central,Luano,Clinical,1825
2020-02-01,Central,Luano,Confirmed,5075
2020-02-01,Central,Luano,Tested,7027
2020-02-01,Central,Mkushi,Clinical,699
2020-02-01,Central,Mkushi,Confirmed,16030
2020-02-01,Central,Mkushi,Tested,22335
2020-02-01,Central,Mumbwa,Clinical,298
2020-02-01,Central,Mumbwa,Confirmed,5985
2020-02-01,Central,Mumbwa,Confirmed_Passive_CHW,1471
2020-02-01,Central,Mumbwa,Tested,10900
2020-02-01,Central,Mumbwa,Tested_Passive_CHW,2990
2020-02-01,Central,Ngabwe,Confirmed,2433
2020-02-01,Central,Ngabwe,Tested,4551
2020-02-01,Central,Serenje,Clinical,1778
2020-02-01,Central,Serenje,Confirmed,11750
2020-02-01,Central,Serenje,Tested,13393
2020-02-01,Central,Shibuyunji,Confirmed,407
2020-02-01,Central,Shibuyunji,Confirmed_Passive_CHW,120
2020-02-01,Central,Shibuyunji,Tested,2505
2020-02-01,Central,Shibuyunji,Tested_Passive_CHW,847
2020-02-01,Copperbelt,Chililabombwe,Clinical,10
2020-02-01,Copperbelt,Chililabombwe,Confirmed,7851
2020-02-01,Copperbelt,Chililabombwe,Tested,16074
2020-02-01,Copperbelt,Chingola,Confirmed,12508
2020-02-01,Copperbelt,Chingola,Confirmed_Passive_CHW,134
2020-02-01,Copperbelt,Chingola,Tested,23504
2020-02-01,Copperbelt,Chingola,Tested_Passive_CHW,152
2020-02-01,Copperbelt,Kalulushi,Clinical,4
2020-02-01,Copperbelt,Kalulushi,Confirmed,13112
2020-02-01,Copperbelt,Kalulushi,Tested,23704
2020-02-01,Copperbelt,Kitwe,Clinical,1918
2020-02-01,Copperbelt,Kitwe,Confirmed,21318
2020-02-01,Copperbelt,Kitwe,Tested,42271
2020-02-01,Copperbelt,Luanshya,Clinical,2347
2020-02-01,Copperbelt,Luanshya,Confirmed,15871
2020-02-01,Copperbelt,Luanshya,Tested,27095
2020-02-01,Copperbelt,Lufwanyama,Confirmed,10086
2020-02-01,Copperbelt,Lufwanyama,Confirmed_Passive_CHW,6447
2020-02-01,Copperbelt,Lufwanyama,Tested,13651
2020-02-01,Copperbelt,Lufwanyama,Tested_Passive_CHW,8469
2020-02-01,Copperbelt,Masaiti,Clinical,150
2020-02-01,Copperbelt,Masaiti,Confirmed,18868
2020-02-01,Copperbelt,Masaiti,Confirmed_Passive_CHW,2969
2020-02-01,Copperbelt,Masaiti,Tested,24727
2020-02-01,Copperbelt,Masaiti,Tested_Passive_CHW,3821
2020-02-01,Copperbelt,Mpongwe,Clinical,1272
2020-02-01,Copperbelt,Mpongwe,Confirmed,18412
2020-02-01,Copperbelt,Mpongwe,Confirmed_Passive_CHW,3700
2020-02-01,Copperbelt,Mpongwe,Tested,26973
2020-02-01,Copperbelt,Mpongwe,Tested_Passive_CHW,4872
2020-02-01,Copperbelt,Mufulira,Clinical,202
2020-02-01,Copperbelt,Mufulira,Confirmed,8038
2020-02-01,Copperbelt,Mufulira,Tested,17085
2020-02-01,Copperbelt,Ndola,Clinical,3251
2020-02-01,Copperbelt,Ndola,Confirmed,16651
2020-02-01,Copperbelt,Ndola,Tested,40375
2020-02-01,Eastern,Chadiza,Confirmed,2990
2020-02-01,Eastern,Chadiza,Confirmed_Passive_CHW,7115
2020-02-01,Eastern,Chadiza,Tested,7849
2020-02-01,Eastern,Chadiza,Tested_Passive_CHW,12300
2020-02-01,Eastern,Chasefu,Confirmed,6060
2020-02-01,Eastern,Chasefu,Tested,10874
2020-02-01,Eastern,Chipangali,Confirmed,18225
2020-02-01,Eastern,Chipangali,Tested,31600
2020-02-01,Eastern,Chipata,Clinical,72
2020-02-01,Eastern,Chipata,Confirmed,8830
2020-02-01,Eastern,Chipata,Confirmed_Passive_CHW,59
2020-02-01,Eastern,Chipata,Tested,24315
2020-02-01,Eastern,Chipata,Tested_Passive_CHW,113
2020-02-01,Eastern,Kasenengwa,Confirmed,4230
2020-02-01,Eastern,Kasenengwa,Confirmed_Passive_CHW,0
2020-02-01,Eastern,Kasenengwa,Tested,9558
2020-02-01,Eastern,Kasenengwa,Tested_Passive_CHW,0
2020-02-01,Eastern,Katete,Confirmed,2314
2020-02-01,Eastern,Katete,Confirmed_Passive_CHW,3546
2020-02-01,Eastern,Katete,Tested,9991
2020-02-01,Eastern,Katete,Tested_Passive_CHW,11535
2020-02-01,Eastern,Lumezi,Clinical,54
2020-02-01,Eastern,Lumezi,Confirmed,7768
2020-02-01,Eastern,Lumezi,Tested,13898
2020-02-01,Eastern,Lundazi,Clinical,10
2020-02-01,Eastern,Lundazi,Confirmed,7651
2020-02-01,Eastern,Lundazi,Tested,16557
2020-02-01,Eastern,Lusangazi,Confirmed,1229
2020-02-01,Eastern,Lusangazi,Confirmed_Passive_CHW,331
2020-02-01,Eastern,Lusangazi,Tested,3809
2020-02-01,Eastern,Lusangazi,Tested_Passive_CHW,452
2020-02-01,Eastern,Mambwe,Clinical,90
2020-02-01,Eastern,Mambwe,Confirmed,2070
2020-02-01,Eastern,Mambwe,Confirmed_Passive_CHW,4338
2020-02-01,Eastern,Mambwe,Tested,7425
2020-02-01,Eastern,Mambwe,Tested_Passive_CHW,8548
2020-02-01,Eastern,Nyimba,Confirmed,3884
2020-02-01,Eastern,Nyimba,Confirmed_Passive_CHW,5053
2020-02-01,Eastern,Nyimba,Tested,10706
2020-02-01,Eastern,Nyimba,Tested_Passive_CHW,10071
2020-02-01,Eastern,Petauke,Clinical,77
2020-02-01,Eastern,Petauke,Confirmed,5882
2020-02-01,Eastern,Petauke,Confirmed_Passive_CHW,9296
2020-02-01,Eastern,Petauke,Tested,17153
2020-02-01,Eastern,Petauke,Tested_Passive_CHW,17508
2020-02-01,Eastern,Sinda,Confirmed,1038
2020-02-01,Eastern,Sinda,Confirmed_Passive_CHW,1830
2020-02-01,Eastern,Sinda,Tested,5947
2020-02-01,Eastern,Sinda,Tested_Passive_CHW,9021
