"","period","province","district","count"
"1774","2019-04-01","Copperbelt","Masaiti",21025
"1775","2019-04-01","Copperbelt","Mpongwe",16707
"1776","2019-04-01","Copperbelt","Mufulira",5647
"1777","2019-04-01","Copperbelt","Ndola",14547
"1778","2019-04-01","Eastern","Chadiza",14532
"1779","2019-04-01","Eastern","Chasefu",7329
"1780","2019-04-01","Eastern","Chipangali",18763
"1781","2019-04-01","Eastern","Chipata",12125
"1782","2019-04-01","Eastern","Kasenengwa",9286
"1783","2019-04-01","Eastern","Katete",16099
"1784","2019-04-01","Eastern","Lumezi",18547
"1785","2019-04-01","Eastern","Lundazi",15168
"1786","2019-04-01","Eastern","Lusangazi",4091
"1787","2019-04-01","Eastern","Mambwe",13030
"1788","2019-04-01","Eastern","Nyimba",16917
"1789","2019-04-01","Eastern","Petauke",33848
"1790","2019-04-01","Eastern","Sinda",11400
"1791","2019-04-01","Eastern","Vubwi",3424
"1792","2019-04-01","Luapula","Chembe",3424
"1793","2019-04-01","Luapula","Chienge",4334
"1794","2019-04-01","Luapula","Chifunabuli",6704
"1795","2019-04-01","Luapula","Chipili",2269
"1796","2019-04-01","Luapula","Kawambwa",5044
"1797","2019-04-01","Luapula","Lunga",1160
"1798","2019-04-01","Luapula","Mansa",20847
"1799","2019-04-01","Luapula","Milenge",4041
"1800","2019-04-01","Luapula","Mwansabombwe",1444
"1801","2019-04-01","Luapula","Mwense",6442
"1802","2019-04-01","Luapula","Nchelenge",6166
"1803","2019-04-01","Luapula","Samfya",6891
"1804","2019-04-01","Lusaka","Chilanga",363
"1805","2019-04-01","Lusaka","Chirundu",157
"1806","2019-04-01","Lusaka","Chongwe",2204
"1807","2019-04-01","Lusaka","Kafue",493
"1808","2019-04-01","Lusaka","Luangwa",1703
"1809","2019-04-01","Lusaka","Lusaka",2170
"1810","2019-04-01","Lusaka","Rufunsa",4431
"1811","2019-04-01","Muchinga","Chama",12350
"1812","2019-04-01","Muchinga","Chinsali",7723
"1813","2019-04-01","Muchinga","Isoka",6164
"1814","2019-04-01","Muchinga","Kanchibiya",5822
"1815","2019-04-01","Muchinga","Lavushimanda",3789
"1816","2019-04-01","Muchinga","Mafinga",4360
"1817","2019-04-01","Muchinga","Mpika",13567
"1818","2019-04-01","Muchinga","Nakonde",3218
"1819","2019-04-01","Muchinga","Shiwang'andu",6519
"1820","2019-04-01","Northern","Chilubi",4148
"1821","2019-04-01","Northern","Kaputa",1742
"1822","2019-04-01","Northern","Kasama",15231
"1823","2019-04-01","Northern","Lunte",2631
"1824","2019-04-01","Northern","Lupososhi",2183
"1825","2019-04-01","Northern","Luwingu",5211
"1826","2019-04-01","Northern","Mbala",5363
"1827","2019-04-01","Northern","Mporokoso",1413
"1828","2019-04-01","Northern","Mpulungu",2018
"1829","2019-04-01","Northern","Mungwi",10094
"1830","2019-04-01","Northern","Nsama",931
"1831","2019-04-01","Northern","Senga",5836
"1832","2019-04-01","Northwestern","Chavuma",3409
"1833","2019-04-01","Northwestern","Ikelenge",1382
"1834","2019-04-01","Northwestern","Kabompo",3059
"1835","2019-04-01","Northwestern","Kalumbila",16374
"1836","2019-04-01","Northwestern","Kasempa",10070
"1837","2019-04-01","Northwestern","Manyinga",6257
"1838","2019-04-01","Northwestern","Mufumbwe",5887
"1839","2019-04-01","Northwestern","Mushindamo",9131
"1840","2019-04-01","Northwestern","Mwinilunga",7751
"1841","2019-04-01","Northwestern","Solwezi",12476
"1842","2019-04-01","Northwestern","Zambezi",7744
"1843","2019-04-01","Southern","Chikankata",275
"1844","2019-04-01","Southern","Choma",317
"1845","2019-04-01","Southern","Gwembe",310
"1846","2019-04-01","Southern","Kalomo",252
"1847","2019-04-01","Southern","Kazungula",153
"1848","2019-04-01","Southern","Livingstone",39
"1849","2019-04-01","Southern","Mazabuka",117
"1850","2019-04-01","Southern","Monze",137
"1851","2019-04-01","Southern","Namwala",30
"1852","2019-04-01","Southern","Pemba",276
"1853","2019-04-01","Southern","Siavonga",133
"1854","2019-04-01","Southern","Sinazongwe",2015
"1855","2019-04-01","Southern","Zimba",237
"1856","2019-04-01","Western","Kalabo",3035
"1857","2019-04-01","Western","Kaoma",7945
"1858","2019-04-01","Western","Limulunga",1349
"1859","2019-04-01","Western","Luampa",2993
"1860","2019-04-01","Western","Lukulu",5321
"1861","2019-04-01","Western","Mitete",2863
"1862","2019-04-01","Western","Mongu",5480
"1863","2019-04-01","Western","Mulobezi",1747
"1864","2019-04-01","Western","Mwandi",38
"1865","2019-04-01","Western","Nalolo",1051
"1866","2019-04-01","Western","Nkeyema",3877
"1867","2019-04-01","Western","Senanga",2944
"1868","2019-04-01","Western","Sesheke",195
"1869","2019-04-01","Western","Shang'ombo",233
"1870","2019-04-01","Western","Sikongo",1249
"1871","2019-04-01","Western","Sioma",424
"1872","2019-04-01",NA,NA,153
"1873","2019-05-01","Central","Chibombo",3928
"1874","2019-05-01","Central","Chisamba",2770
"1875","2019-05-01","Central","Chitambo",4635
"1876","2019-05-01","Central","Itezhi-tezhi",570
"1877","2019-05-01","Central","Kabwe",3386
"1878","2019-05-01","Central","Kapiri-Mposhi",23225
"1879","2019-05-01","Central","Luano",4950
"1880","2019-05-01","Central","Mkushi",17324
"1881","2019-05-01","Central","Mumbwa",2514
"1882","2019-05-01","Central","Ngabwe",1100
"1883","2019-05-01","Central","Serenje",11133
"1884","2019-05-01","Central","Shibuyunji",157
"1885","2019-05-01","Copperbelt","Chililabombwe",4675
"1886","2019-05-01","Copperbelt","Chingola",7542
"1887","2019-05-01","Copperbelt","Kalulushi",8168
"1888","2019-05-01","Copperbelt","Kitwe",13569
"1889","2019-05-01","Copperbelt","Luanshya",13413
"1890","2019-05-01","Copperbelt","Lufwanyama",23170
"1891","2019-05-01","Copperbelt","Masaiti",17357
"1892","2019-05-01","Copperbelt","Mpongwe",11479
"1893","2019-05-01","Copperbelt","Mufulira",5413
"1894","2019-05-01","Copperbelt","Ndola",12641
"1895","2019-05-01","Eastern","Chadiza",19232
"1896","2019-05-01","Eastern","Chasefu",11955
"1897","2019-05-01","Eastern","Chipangali",19889
"1898","2019-05-01","Eastern","Chipata",14186
"1899","2019-05-01","Eastern","Kasenengwa",13199
"1900","2019-05-01","Eastern","Katete",15770
"1901","2019-05-01","Eastern","Lumezi",14320
"1902","2019-05-01","Eastern","Lundazi",17923
"1903","2019-05-01","Eastern","Lusangazi",4787
"1904","2019-05-01","Eastern","Mambwe",12489
"1905","2019-05-01","Eastern","Nyimba",16113
"1906","2019-05-01","Eastern","Petauke",28420
"1907","2019-05-01","Eastern","Sinda",12111
"1908","2019-05-01","Eastern","Vubwi",3355
"1909","2019-05-01","Luapula","Chembe",3681
"1910","2019-05-01","Luapula","Chienge",3542
"1911","2019-05-01","Luapula","Chifunabuli",7810
"1912","2019-05-01","Luapula","Chipili",2616
"1913","2019-05-01","Luapula","Kawambwa",7855
"1914","2019-05-01","Luapula","Lunga",1688
"1915","2019-05-01","Luapula","Mansa",22303
"1916","2019-05-01","Luapula","Milenge",3714
"1917","2019-05-01","Luapula","Mwansabombwe",3362
"1918","2019-05-01","Luapula","Mwense",8898
"1919","2019-05-01","Luapula","Nchelenge",6934
"1920","2019-05-01","Luapula","Samfya",7903
"1921","2019-05-01","Lusaka","Chilanga",319
"1922","2019-05-01","Lusaka","Chirundu",211
"1923","2019-05-01","Lusaka","Chongwe",1385
"1924","2019-05-01","Lusaka","Kafue",522
"1925","2019-05-01","Lusaka","Luangwa",1961
"1926","2019-05-01","Lusaka","Lusaka",2830
"1927","2019-05-01","Lusaka","Rufunsa",4551
"1928","2019-05-01","Muchinga","Chama",17355
"1929","2019-05-01","Muchinga","Chinsali",8312
"1930","2019-05-01","Muchinga","Isoka",6623
"1931","2019-05-01","Muchinga","Kanchibiya",5499
"1932","2019-05-01","Muchinga","Lavushimanda",3050
"1933","2019-05-01","Muchinga","Mafinga",7584
"1934","2019-05-01","Muchinga","Mpika",12260
"1935","2019-05-01","Muchinga","Nakonde",7225
"1936","2019-05-01","Muchinga","Shiwang'andu",6908
"1937","2019-05-01","Northern","Chilubi",5032
"1938","2019-05-01","Northern","Kaputa",2591
"1939","2019-05-01","Northern","Kasama",16415
"1940","2019-05-01","Northern","Lunte",3963
"1941","2019-05-01","Northern","Lupososhi",2730
"1942","2019-05-01","Northern","Luwingu",5629
"1943","2019-05-01","Northern","Mbala",10108
"1944","2019-05-01","Northern","Mporokoso",1462
"1945","2019-05-01","Northern","Mpulungu",2795
"1946","2019-05-01","Northern","Mungwi",13068
"1947","2019-05-01","Northern","Nsama",1128
"1948","2019-05-01","Northern","Senga",8210
"1949","2019-05-01","Northwestern","Chavuma",3212
"1950","2019-05-01","Northwestern","Ikelenge",1377
"1951","2019-05-01","Northwestern","Kabompo",2678
"1952","2019-05-01","Northwestern","Kalumbila",19397
"1953","2019-05-01","Northwestern","Kasempa",9481
"1954","2019-05-01","Northwestern","Manyinga",4791
"1955","2019-05-01","Northwestern","Mufumbwe",4597
"1956","2019-05-01","Northwestern","Mushindamo",7747
"1957","2019-05-01","Northwestern","Mwinilunga",6512
"1958","2019-05-01","Northwestern","Solwezi",12476
"1959","2019-05-01","Northwestern","Zambezi",7177
"1960","2019-05-01","Southern","Chikankata",192
"1961","2019-05-01","Southern","Choma",350
"1962","2019-05-01","Southern","Gwembe",431
"1963","2019-05-01","Southern","Kalomo",215
"1964","2019-05-01","Southern","Kazungula",132
"1965","2019-05-01","Southern","Livingstone",73
"1966","2019-05-01","Southern","Mazabuka",144
"1967","2019-05-01","Southern","Monze",161
"1968","2019-05-01","Southern","Namwala",42
"1969","2019-05-01","Southern","Pemba",266
"1970","2019-05-01","Southern","Siavonga",293
"1971","2019-05-01","Southern","Sinazongwe",5277
"1972","2019-05-01","Southern","Zimba",184
"1973","2019-05-01","Western","Kalabo",3178
"1974","2019-05-01","Western","Kaoma",6009
"1975","2019-05-01","Western","Limulunga",1298
"1976","2019-05-01","Western","Luampa",2420
"1977","2019-05-01","Western","Lukulu",5079
"1978","2019-05-01","Western","Mitete",3469
"1979","2019-05-01","Western","Mongu",5860
"1980","2019-05-01","Western","Mulobezi",1999
"1981","2019-05-01","Western","Mwandi",78
"1982","2019-05-01","Western","Nalolo",1432
"1983","2019-05-01","Western","Nkeyema",3275
"1984","2019-05-01","Western","Senanga",4401
"1985","2019-05-01","Western","Sesheke",246
"1986","2019-05-01","Western","Shang'ombo",284
"1987","2019-05-01","Western","Sikongo",1306
"1988","2019-05-01","Western","Sioma",1198
"1989","2019-05-01",NA,NA,83
"1990","2019-06-01","Central","Chibombo",2121
"1991","2019-06-01","Central","Chisamba",1680
"1992","2019-06-01","Central","Chitambo",1935
"1993","2019-06-01","Central","Itezhi-tezhi",329
"1994","2019-06-01","Central","Kabwe",1517
"1995","2019-06-01","Central","Kapiri-Mposhi",14273
"1996","2019-06-01","Central","Luano",2559
"1997","2019-06-01","Central","Mkushi",7037
"1998","2019-06-01","Central","Mumbwa",1330
"1999","2019-06-01","Central","Ngabwe",533
"2000","2019-06-01","Central","Serenje",5597
"2001","2019-06-01","Central","Shibuyunji",22
"2002","2019-06-01","Copperbelt","Chililabombwe",3088
"2003","2019-06-01","Copperbelt","Chingola",4860
"2004","2019-06-01","Copperbelt","Kalulushi",4531
"2005","2019-06-01","Copperbelt","Kitwe",8921
"2006","2019-06-01","Copperbelt","Luanshya",8866
"2007","2019-06-01","Copperbelt","Lufwanyama",14504
"2008","2019-06-01","Copperbelt","Masaiti",13311
"2009","2019-06-01","Copperbelt","Mpongwe",7482
"2010","2019-06-01","Copperbelt","Mufulira",2624
"2011","2019-06-01","Copperbelt","Ndola",7696
"2012","2019-06-01","Eastern","Chadiza",12818
"2013","2019-06-01","Eastern","Chasefu",6625
"2014","2019-06-01","Eastern","Chipangali",12258
"2015","2019-06-01","Eastern","Chipata",8397
"2016","2019-06-01","Eastern","Kasenengwa",6326
"2017","2019-06-01","Eastern","Katete",9253
"2018","2019-06-01","Eastern","Lumezi",11233
"2019","2019-06-01","Eastern","Lundazi",10281
"2020","2019-06-01","Eastern","Lusangazi",2838
"2021","2019-06-01","Eastern","Mambwe",10019
"2022","2019-06-01","Eastern","Nyimba",8115
"2023","2019-06-01","Eastern","Petauke",13119
"2024","2019-06-01","Eastern","Sinda",6915
"2025","2019-06-01","Eastern","Vubwi",3055
"2026","2019-06-01","Luapula","Chembe",2321
"2027","2019-06-01","Luapula","Chienge",3747
"2028","2019-06-01","Luapula","Chifunabuli",6220
"2029","2019-06-01","Luapula","Chipili",2418
"2030","2019-06-01","Luapula","Kawambwa",6474
"2031","2019-06-01","Luapula","Lunga",1431
"2032","2019-06-01","Luapula","Mansa",17165
"2033","2019-06-01","Luapula","Milenge",2611
"2034","2019-06-01","Luapula","Mwansabombwe",3268
"2035","2019-06-01","Luapula","Mwense",7028
"2036","2019-06-01","Luapula","Nchelenge",8307
"2037","2019-06-01","Luapula","Samfya",5743
"2038","2019-06-01","Lusaka","Chilanga",188
"2039","2019-06-01","Lusaka","Chirundu",103
"2040","2019-06-01","Lusaka","Chongwe",962
"2041","2019-06-01","Lusaka","Kafue",279
"2042","2019-06-01","Lusaka","Luangwa",762
"2043","2019-06-01","Lusaka","Lusaka",1506
"2044","2019-06-01","Lusaka","Rufunsa",2217
"2045","2019-06-01","Muchinga","Chama",11791
"2046","2019-06-01","Muchinga","Chinsali",6067
"2047","2019-06-01","Muchinga","Isoka",5648
"2048","2019-06-01","Muchinga","Kanchibiya",4607
"2049","2019-06-01","Muchinga","Lavushimanda",1694
"2050","2019-06-01","Muchinga","Mafinga",5543
"2051","2019-06-01","Muchinga","Mpika",8824
"2052","2019-06-01","Muchinga","Nakonde",5234
"2053","2019-06-01","Muchinga","Shiwang'andu",4627
"2054","2019-06-01","Northern","Chilubi",4194
"2055","2019-06-01","Northern","Kaputa",1870
"2056","2019-06-01","Northern","Kasama",11406
"2057","2019-06-01","Northern","Lunte",2871
"2058","2019-06-01","Northern","Lupososhi",1873
"2059","2019-06-01","Northern","Luwingu",4299
"2060","2019-06-01","Northern","Mbala",8802
"2061","2019-06-01","Northern","Mporokoso",1321
"2062","2019-06-01","Northern","Mpulungu",3159
"2063","2019-06-01","Northern","Mungwi",9317
"2064","2019-06-01","Northern","Nsama",1454
"2065","2019-06-01","Northern","Senga",8515
"2066","2019-06-01","Northwestern","Chavuma",2817
"2067","2019-06-01","Northwestern","Ikelenge",1686
"2068","2019-06-01","Northwestern","Kabompo",1848
"2069","2019-06-01","Northwestern","Kalumbila",13192
"2070","2019-06-01","Northwestern","Kasempa",5172
"2071","2019-06-01","Northwestern","Manyinga",4146
"2072","2019-06-01","Northwestern","Mufumbwe",3719
"2073","2019-06-01","Northwestern","Mushindamo",6965
"2074","2019-06-01","Northwestern","Mwinilunga",4829
"2075","2019-06-01","Northwestern","Solwezi",7716
"2076","2019-06-01","Northwestern","Zambezi",4530
"2077","2019-06-01","Southern","Chikankata",68
"2078","2019-06-01","Southern","Choma",166
"2079","2019-06-01","Southern","Gwembe",419
"2080","2019-06-01","Southern","Kalomo",107
"2081","2019-06-01","Southern","Kazungula",53
"2082","2019-06-01","Southern","Livingstone",17
"2083","2019-06-01","Southern","Mazabuka",66
"2084","2019-06-01","Southern","Monze",105
"2085","2019-06-01","Southern","Namwala",16
"2086","2019-06-01","Southern","Pemba",105
"2087","2019-06-01","Southern","Siavonga",187
"2088","2019-06-01","Southern","Sinazongwe",2897
"2089","2019-06-01","Southern","Zimba",90
"2090","2019-06-01","Western","Kalabo",2091
"2091","2019-06-01","Western","Kaoma",4644
"2092","2019-06-01","Western","Limulunga",855
"2093","2019-06-01","Western","Luampa",1877
"2094","2019-06-01","Western","Lukulu",3696
"2095","2019-06-01","Western","Mitete",2162
"2096","2019-06-01","Western","Mongu",3992
"2097","2019-06-01","Western","Mulobezi",880
"2098","2019-06-01","Western","Mwandi",30
"2099","2019-06-01","Western","Nalolo",670
"2100","2019-06-01","Western","Nkeyema",1958
"2101","2019-06-01","Western","Senanga",2992
"2102","2019-06-01","Western","Sesheke",157
"2103","2019-06-01","Western","Shang'ombo",165
"2104","2019-06-01","Western","Sikongo",996
"2105","2019-06-01","Western","Sioma",526
"2106","2019-06-01",NA,NA,93
"2107","2019-07-01","Central","Chibombo",887
"2108","2019-07-01","Central","Chisamba",552
"2109","2019-07-01","Central","Chitambo",2241
"2110","2019-07-01","Central","Itezhi-tezhi",129
"2111","2019-07-01","Central","Kabwe",679
"2112","2019-07-01","Central","Kapiri-Mposhi",4575
"2113","2019-07-01","Central","Luano",1320
"2114","2019-07-01","Central","Mkushi",3761
"2115","2019-07-01","Central","Mumbwa",475
"2116","2019-07-01","Central","Ngabwe",155
"2117","2019-07-01","Central","Serenje",2049
"2118","2019-07-01","Central","Shibuyunji",26
"2119","2019-07-01","Copperbelt","Chililabombwe",2407
"2120","2019-07-01","Copperbelt","Chingola",2281
"2121","2019-07-01","Copperbelt","Kalulushi",2376
"2122","2019-07-01","Copperbelt","Kitwe",5391
"2123","2019-07-01","Copperbelt","Luanshya",4224
"2124","2019-07-01","Copperbelt","Lufwanyama",9436
"2125","2019-07-01","Copperbelt","Masaiti",6057
"2126","2019-07-01","Copperbelt","Mpongwe",4854
"2127","2019-07-01","Copperbelt","Mufulira",1487
"2128","2019-07-01","Copperbelt","Ndola",3795
"2129","2019-07-01","Eastern","Chadiza",6036
"2130","2019-07-01","Eastern","Chasefu",4962
"2131","2019-07-01","Eastern","Chipangali",6875
"2132","2019-07-01","Eastern","Chipata",4282
"2133","2019-07-01","Eastern","Kasenengwa",2206
"2134","2019-07-01","Eastern","Katete",3771
"2135","2019-07-01","Eastern","Lumezi",7561
"2136","2019-07-01","Eastern","Lundazi",5920
"2137","2019-07-01","Eastern","Lusangazi",1773
"2138","2019-07-01","Eastern","Mambwe",7099
"2139","2019-07-01","Eastern","Nyimba",4357
"2140","2019-07-01","Eastern","Petauke",7032
"2141","2019-07-01","Eastern","Sinda",3091
"2142","2019-07-01","Eastern","Vubwi",1695
"2143","2019-07-01","Luapula","Chembe",1602
"2144","2019-07-01","Luapula","Chienge",3344
"2145","2019-07-01","Luapula","Chifunabuli",3739
"2146","2019-07-01","Luapula","Chipili",1461
"2147","2019-07-01","Luapula","Kawambwa",4179
"2148","2019-07-01","Luapula","Lunga",1100
"2149","2019-07-01","Luapula","Mansa",11427
"2150","2019-07-01","Luapula","Milenge",1727
"2151","2019-07-01","Luapula","Mwansabombwe",2505
"2152","2019-07-01","Luapula","Mwense",6446
"2153","2019-07-01","Luapula","Nchelenge",5392
"2154","2019-07-01","Luapula","Samfya",3856
"2155","2019-07-01","Lusaka","Chilanga",241
"2156","2019-07-01","Lusaka","Chirundu",80
"2157","2019-07-01","Lusaka","Chongwe",568
"2158","2019-07-01","Lusaka","Kafue",224
"2159","2019-07-01","Lusaka","Luangwa",531
"2160","2019-07-01","Lusaka","Lusaka",1058
"2161","2019-07-01","Lusaka","Rufunsa",818
"2162","2019-07-01","Muchinga","Chama",8665
"2163","2019-07-01","Muchinga","Chinsali",4353
"2164","2019-07-01","Muchinga","Isoka",3424
"2165","2019-07-01","Muchinga","Kanchibiya",1705
"2166","2019-07-01","Muchinga","Lavushimanda",1097
"2167","2019-07-01","Muchinga","Mafinga",2734
"2168","2019-07-01","Muchinga","Mpika",4589
"2169","2019-07-01","Muchinga","Nakonde",3974
"2170","2019-07-01","Muchinga","Shiwang'andu",1516
"2171","2019-07-01","Northern","Chilubi",2885
"2172","2019-07-01","Northern","Kaputa",1934
"2173","2019-07-01","Northern","Kasama",6565
"2174","2019-07-01","Northern","Lunte",1440
"2175","2019-07-01","Northern","Lupososhi",1228
"2176","2019-07-01","Northern","Luwingu",2654
"2177","2019-07-01","Northern","Mbala",4037
"2178","2019-07-01","Northern","Mporokoso",564
"2179","2019-07-01","Northern","Mpulungu",2099
"2180","2019-07-01","Northern","Mungwi",4990
"2181","2019-07-01","Northern","Nsama",992
"2182","2019-07-01","Northern","Senga",3864
"2183","2019-07-01","Northwestern","Chavuma",2378
