,period,province,district,count
4546,3/1/2021,Southern,Zimba,129
4547,3/1/2021,Western,Kalabo,13093
4548,3/1/2021,Western,Kaoma,15333
4549,3/1/2021,Western,Limulunga,8428
4550,3/1/2021,Western,Luampa,14103
4551,3/1/2021,Western,Lukulu,11155
4552,3/1/2021,Western,Mitete,3153
4553,3/1/2021,Western,Mongu,10039
4554,3/1/2021,Western,Mulobezi,8538
4555,3/1/2021,Western,Mwandi,3264
4556,3/1/2021,Western,Nalolo,7514
4557,3/1/2021,Western,Nkeyema,8547
4558,3/1/2021,Western,Senanga,14046
4559,3/1/2021,Western,Sesheke,7635
4560,3/1/2021,Western,Shang'ombo,7634
4561,3/1/2021,Western,Sikongo,3548
4562,3/1/2021,Western,Sioma,7405
4563,3/1/2021,NA,NA,52
4564,4/1/2021,Central,Chibombo,8299
4565,4/1/2021,Central,Chisamba,4717
4566,4/1/2021,Central,Chitambo,5664
4567,4/1/2021,Central,Itezhi-tezhi,1215
4568,4/1/2021,Central,Kabwe,6981
4569,4/1/2021,Central,Kapiri-Mposhi,21019
4570,4/1/2021,Central,Luano,6626
4571,4/1/2021,Central,Mkushi,7033
4572,4/1/2021,Central,Mumbwa,6189
4573,4/1/2021,Central,Ngabwe,4635
4574,4/1/2021,Central,Serenje,9858
4575,4/1/2021,Central,Shibuyunji,857
4576,4/1/2021,Copperbelt,Chililabombwe,7118
4577,4/1/2021,Copperbelt,Chingola,10126
4578,4/1/2021,Copperbelt,Kalulushi,8620
4579,4/1/2021,Copperbelt,Kitwe,14643
4580,4/1/2021,Copperbelt,Luanshya,11906
4581,4/1/2021,Copperbelt,Lufwanyama,10147
4582,4/1/2021,Copperbelt,Masaiti,14278
4583,4/1/2021,Copperbelt,Mpongwe,13744
4584,4/1/2021,Copperbelt,Mufulira,7474
4585,4/1/2021,Copperbelt,Ndola,11843
4586,4/1/2021,Eastern,Chadiza,10786
4587,4/1/2021,Eastern,Chasefu,16339
4588,4/1/2021,Eastern,Chipangali,22030
4589,4/1/2021,Eastern,Chipata,17940
4590,4/1/2021,Eastern,Kasenengwa,6872
4591,4/1/2021,Eastern,Katete,11906
4592,4/1/2021,Eastern,Lumezi,10207
4593,4/1/2021,Eastern,Lundazi,6019
4594,4/1/2021,Eastern,Lusangazi,4421
4595,4/1/2021,Eastern,Mambwe,9339
4596,4/1/2021,Eastern,Nyimba,12792
4597,4/1/2021,Eastern,Petauke,11299
4598,4/1/2021,Eastern,Sinda,5641
4599,4/1/2021,Eastern,Vubwi,6266
4600,4/1/2021,Luapula,Chembe,4863
4601,4/1/2021,Luapula,Chienge,4509
4602,4/1/2021,Luapula,Chifunabuli,10812
4603,4/1/2021,Luapula,Chipili,2034
4604,4/1/2021,Luapula,Kawambwa,7818
4605,4/1/2021,Luapula,Lunga,718
4606,4/1/2021,Luapula,Mansa,21708
4607,4/1/2021,Luapula,Milenge,4578
4608,4/1/2021,Luapula,Mwansabombwe,5383
4609,4/1/2021,Luapula,Mwense,9599
4610,4/1/2021,Luapula,Nchelenge,11691
4611,4/1/2021,Luapula,Samfya,11033
4612,4/1/2021,Lusaka,Chilanga,428
4613,4/1/2021,Lusaka,Chirundu,1179
4614,4/1/2021,Lusaka,Chongwe,5282
4615,4/1/2021,Lusaka,Kafue,1702
4616,4/1/2021,Lusaka,Luangwa,1127
4617,4/1/2021,Lusaka,Lusaka,2274
4618,4/1/2021,Lusaka,Rufunsa,7514
4619,4/1/2021,Muchinga,Chama,15149
4620,4/1/2021,Muchinga,Chinsali,8904
4621,4/1/2021,Muchinga,Isoka,8531
4622,4/1/2021,Muchinga,Kanchibiya,5762
4623,4/1/2021,Muchinga,Lavushimanda,3483
4624,4/1/2021,Muchinga,Mafinga,7740
4625,4/1/2021,Muchinga,Mpika,8520
4626,4/1/2021,Muchinga,Nakonde,6533
4627,4/1/2021,Muchinga,Shiwang'andu,4446
4628,4/1/2021,Northern,Chilubi,5473
4629,4/1/2021,Northern,Kaputa,4552
4630,4/1/2021,Northern,Kasama,17696
4631,4/1/2021,Northern,Lunte,3532
4632,4/1/2021,Northern,Lupososhi,3078
4633,4/1/2021,Northern,Luwingu,5413
4634,4/1/2021,Northern,Mbala,4877
4635,4/1/2021,Northern,Mporokoso,3035
4636,4/1/2021,Northern,Mpulungu,4172
4637,4/1/2021,Northern,Mungwi,12610
4638,4/1/2021,Northern,Nsama,3920
4639,4/1/2021,Northern,Senga,3740
4640,4/1/2021,Northwestern,Chavuma,8262
4641,4/1/2021,Northwestern,Ikelenge,2116
4642,4/1/2021,Northwestern,Kabompo,10422
4643,4/1/2021,Northwestern,Kalumbila,13059
4644,4/1/2021,Northwestern,Kasempa,12880
4645,4/1/2021,Northwestern,Manyinga,9510
4646,4/1/2021,Northwestern,Mufumbwe,12642
4647,4/1/2021,Northwestern,Mushindamo,0
4648,4/1/2021,Northwestern,Mwinilunga,7381
4649,4/1/2021,Northwestern,Solwezi,10573
4650,4/1/2021,Northwestern,Zambezi,11412
4651,4/1/2021,Southern,Chikankata,1260
4652,4/1/2021,Southern,Choma,1169
4653,4/1/2021,Southern,Gwembe,3953
4654,4/1/2021,Southern,Kalomo,1735
4655,4/1/2021,Southern,Kazungula,1457
4656,4/1/2021,Southern,Livingstone,151
4657,4/1/2021,Southern,Mazabuka,304
4658,4/1/2021,Southern,Monze,345
4659,4/1/2021,Southern,Namwala,241
4660,4/1/2021,Southern,Pemba,2534
4661,4/1/2021,Southern,Siavonga,1035
4662,4/1/2021,Southern,Sinazongwe,7456
4663,4/1/2021,Southern,Zimba,165
4664,4/1/2021,Western,Kalabo,11708
4665,4/1/2021,Western,Kaoma,15669
4666,4/1/2021,Western,Limulunga,7802
4667,4/1/2021,Western,Luampa,12359
4668,4/1/2021,Western,Lukulu,10570
4669,4/1/2021,Western,Mitete,2164
4670,4/1/2021,Western,Mongu,9730
4671,4/1/2021,Western,Mulobezi,8081
4672,4/1/2021,Western,Mwandi,4259
4673,4/1/2021,Western,Nalolo,5735
4674,4/1/2021,Western,Nkeyema,10287
4675,4/1/2021,Western,Senanga,10962
4676,4/1/2021,Western,Sesheke,8206
4677,4/1/2021,Western,Shang'ombo,6897
4678,4/1/2021,Western,Sikongo,4255
4679,4/1/2021,Western,Sioma,6163
4680,4/1/2021,NA,NA,65
4681,5/1/2021,Central,Chibombo,7639
4682,5/1/2021,Central,Chisamba,3380
4683,5/1/2021,Central,Chitambo,4344
4684,5/1/2021,Central,Itezhi-tezhi,1007
4685,5/1/2021,Central,Kabwe,6157
4686,5/1/2021,Central,Kapiri-Mposhi,17260
4687,5/1/2021,Central,Luano,4534
4688,5/1/2021,Central,Mkushi,8146
4689,5/1/2021,Central,Mumbwa,7078
4690,5/1/2021,Central,Ngabwe,3963
4691,5/1/2021,Central,Serenje,8112
4692,5/1/2021,Central,Shibuyunji,605
4693,5/1/2021,Copperbelt,Chililabombwe,6578
4694,5/1/2021,Copperbelt,Chingola,12528
4695,5/1/2021,Copperbelt,Kalulushi,10363
4696,5/1/2021,Copperbelt,Kitwe,15033
4697,5/1/2021,Copperbelt,Luanshya,12103
4698,5/1/2021,Copperbelt,Lufwanyama,10492
4699,5/1/2021,Copperbelt,Masaiti,7441
4700,5/1/2021,Copperbelt,Mpongwe,14540
4701,5/1/2021,Copperbelt,Mufulira,10564
4702,5/1/2021,Copperbelt,Ndola,11982
4703,5/1/2021,Eastern,Chadiza,9970
4704,5/1/2021,Eastern,Chasefu,13779
4705,5/1/2021,Eastern,Chipangali,20680
4706,5/1/2021,Eastern,Chipata,21871
4707,5/1/2021,Eastern,Kasenengwa,8634
4708,5/1/2021,Eastern,Katete,11461
4709,5/1/2021,Eastern,Lumezi,11391
4710,5/1/2021,Eastern,Lundazi,4998
4711,5/1/2021,Eastern,Lusangazi,5043
4712,5/1/2021,Eastern,Mambwe,12154
4713,5/1/2021,Eastern,Nyimba,13846
4714,5/1/2021,Eastern,Petauke,9843
4715,5/1/2021,Eastern,Sinda,4893
4716,5/1/2021,Eastern,Vubwi,6428
4717,5/1/2021,Luapula,Chembe,4030
4718,5/1/2021,Luapula,Chienge,5543
4719,5/1/2021,Luapula,Chifunabuli,8941
4720,5/1/2021,Luapula,Chipili,2645
4721,5/1/2021,Luapula,Kawambwa,8500
4722,5/1/2021,Luapula,Lunga,740
4723,5/1/2021,Luapula,Mansa,20896
4724,5/1/2021,Luapula,Milenge,3371
4725,5/1/2021,Luapula,Mwansabombwe,7004
4726,5/1/2021,Luapula,Mwense,10143
4727,5/1/2021,Luapula,Nchelenge,12101
4728,5/1/2021,Luapula,Samfya,10939
4729,5/1/2021,Lusaka,Chilanga,440
4730,5/1/2021,Lusaka,Chirundu,1336
4731,5/1/2021,Lusaka,Chongwe,3481
4732,5/1/2021,Lusaka,Kafue,1292
4733,5/1/2021,Lusaka,Luangwa,913
4734,5/1/2021,Lusaka,Lusaka,3403
4735,5/1/2021,Lusaka,Rufunsa,7744
4736,5/1/2021,Muchinga,Chama,19897
4737,5/1/2021,Muchinga,Chinsali,7831
4738,5/1/2021,Muchinga,Isoka,8291
4739,5/1/2021,Muchinga,Kanchibiya,3884
4740,5/1/2021,Muchinga,Lavushimanda,2128
4741,5/1/2021,Muchinga,Mafinga,8350
4742,5/1/2021,Muchinga,Mpika,9967
4743,5/1/2021,Muchinga,Nakonde,8327
4744,5/1/2021,Muchinga,Shiwang'andu,3516
4745,5/1/2021,Northern,Chilubi,5646
4746,5/1/2021,Northern,Kaputa,6332
4747,5/1/2021,Northern,Kasama,17075
4748,5/1/2021,Northern,Lunte,3459
4749,5/1/2021,Northern,Lupososhi,3574
4750,5/1/2021,Northern,Luwingu,5346
4751,5/1/2021,Northern,Mbala,5027
4752,5/1/2021,Northern,Mporokoso,3131
4753,5/1/2021,Northern,Mpulungu,6117
4754,5/1/2021,Northern,Mungwi,12683
4755,5/1/2021,Northern,Nsama,4384
4756,5/1/2021,Northern,Senga,3486
4757,5/1/2021,Northwestern,Chavuma,4544
4758,5/1/2021,Northwestern,Ikelenge,2626
4759,5/1/2021,Northwestern,Kabompo,8484
4760,5/1/2021,Northwestern,Kalumbila,11187
4761,5/1/2021,Northwestern,Kasempa,11776
4762,5/1/2021,Northwestern,Manyinga,10044
4763,5/1/2021,Northwestern,Mufumbwe,11497
4764,5/1/2021,Northwestern,Mushindamo,333
4765,5/1/2021,Northwestern,Mwinilunga,8251
4766,5/1/2021,Northwestern,Solwezi,8007
4767,5/1/2021,Northwestern,Zambezi,10166
4768,5/1/2021,Southern,Chikankata,800
4769,5/1/2021,Southern,Choma,1295
4770,5/1/2021,Southern,Gwembe,2564
4771,5/1/2021,Southern,Kalomo,834
4772,5/1/2021,Southern,Kazungula,728
4773,5/1/2021,Southern,Livingstone,246
4774,5/1/2021,Southern,Mazabuka,238
4775,5/1/2021,Southern,Monze,308
4776,5/1/2021,Southern,Namwala,278
4777,5/1/2021,Southern,Pemba,996
4778,5/1/2021,Southern,Siavonga,810
4779,5/1/2021,Southern,Sinazongwe,5610
4780,5/1/2021,Southern,Zimba,159
4781,5/1/2021,Western,Kalabo,9132
4782,5/1/2021,Western,Kaoma,12155
4783,5/1/2021,Western,Limulunga,7514
4784,5/1/2021,Western,Luampa,7430
4785,5/1/2021,Western,Lukulu,6318
4786,5/1/2021,Western,Mitete,1790
4787,5/1/2021,Western,Mongu,7668
4788,5/1/2021,Western,Mulobezi,5524
4789,5/1/2021,Western,Mwandi,2927
4790,5/1/2021,Western,Nalolo,4469
4791,5/1/2021,Western,Nkeyema,5245
4792,5/1/2021,Western,Senanga,7531
4793,5/1/2021,Western,Sesheke,5161
4794,5/1/2021,Western,Shang'ombo,4369
4795,5/1/2021,Western,Sikongo,3280
4796,5/1/2021,Western,Sioma,3941
4797,5/1/2021,NA,NA,41
4798,6/1/2021,Central,Chibombo,4076
4799,6/1/2021,Central,Chisamba,1147
4800,6/1/2021,Central,Chitambo,2332
4801,6/1/2021,Central,Itezhi-tezhi,340
4802,6/1/2021,Central,Kabwe,4074
4803,6/1/2021,Central,Kapiri-Mposhi,11302
4804,6/1/2021,Central,Luano,2202
4805,6/1/2021,Central,Mkushi,2243
4806,6/1/2021,Central,Mumbwa,2799
4807,6/1/2021,Central,Ngabwe,1952
4808,6/1/2021,Central,Serenje,4071
4809,6/1/2021,Central,Shibuyunji,195
4810,6/1/2021,Copperbelt,Chililabombwe,4079
4811,6/1/2021,Copperbelt,Chingola,5898
4812,6/1/2021,Copperbelt,Kalulushi,5041
4813,6/1/2021,Copperbelt,Kitwe,7544
4814,6/1/2021,Copperbelt,Luanshya,11978
4815,6/1/2021,Copperbelt,Lufwanyama,7107
4816,6/1/2021,Copperbelt,Masaiti,11260
4817,6/1/2021,Copperbelt,Mpongwe,9019
4818,6/1/2021,Copperbelt,Mufulira,4303
4819,6/1/2021,Copperbelt,Ndola,8273
4820,6/1/2021,Eastern,Chadiza,7802
4821,6/1/2021,Eastern,Chasefu,10907
4822,6/1/2021,Eastern,Chipangali,13018
4823,6/1/2021,Eastern,Chipata,15881
4824,6/1/2021,Eastern,Kasenengwa,6286
4825,6/1/2021,Eastern,Katete,8336
4826,6/1/2021,Eastern,Lumezi,9444
4827,6/1/2021,Eastern,Lundazi,5304
4828,6/1/2021,Eastern,Lusangazi,3758
4829,6/1/2021,Eastern,Mambwe,7511
4830,6/1/2021,Eastern,Nyimba,11754
4831,6/1/2021,Eastern,Petauke,6995
4832,6/1/2021,Eastern,Sinda,4456
4833,6/1/2021,Eastern,Vubwi,4874
4834,6/1/2021,Luapula,Chembe,2771
4835,6/1/2021,Luapula,Chienge,8391
4836,6/1/2021,Luapula,Chifunabuli,5649
4837,6/1/2021,Luapula,Chipili,1765
4838,6/1/2021,Luapula,Kawambwa,5478
4839,6/1/2021,Luapula,Lunga,784
4840,6/1/2021,Luapula,Mansa,14381
4841,6/1/2021,Luapula,Milenge,2472
4842,6/1/2021,Luapula,Mwansabombwe,4180
4843,6/1/2021,Luapula,Mwense,5709
4844,6/1/2021,Luapula,Nchelenge,9361
4845,6/1/2021,Luapula,Samfya,5589
4846,6/1/2021,Lusaka,Chilanga,420
4847,6/1/2021,Lusaka,Chirundu,599
4848,6/1/2021,Lusaka,Chongwe,2253
4849,6/1/2021,Lusaka,Kafue,1308
4850,6/1/2021,Lusaka,Luangwa,414
4851,6/1/2021,Lusaka,Lusaka,2394
4852,6/1/2021,Lusaka,Rufunsa,4519
4853,6/1/2021,Muchinga,Chama,14097
4854,6/1/2021,Muchinga,Chinsali,5931
4855,6/1/2021,Muchinga,Isoka,7418
4856,6/1/2021,Muchinga,Kanchibiya,2551
4857,6/1/2021,Muchinga,Lavushimanda,1168
4858,6/1/2021,Muchinga,Mafinga,7084
4859,6/1/2021,Muchinga,Mpika,4540
4860,6/1/2021,Muchinga,Nakonde,6229
4861,6/1/2021,Muchinga,Shiwang'andu,1769
4862,6/1/2021,Northern,Chilubi,4042
4863,6/1/2021,Northern,Kaputa,4850
4864,6/1/2021,Northern,Kasama,11213
4865,6/1/2021,Northern,Lunte,1988
4866,6/1/2021,Northern,Lupososhi,2123
4867,6/1/2021,Northern,Luwingu,4020
4868,6/1/2021,Northern,Mbala,3731
4869,6/1/2021,Northern,Mporokoso,2198
4870,6/1/2021,Northern,Mpulungu,6296
4871,6/1/2021,Northern,Mungwi,8559
4872,6/1/2021,Northern,Nsama,2148
4873,6/1/2021,Northern,Senga,3087
4874,6/1/2021,Northwestern,Chavuma,6235
4875,6/1/2021,Northwestern,Ikelenge,2009
4876,6/1/2021,Northwestern,Kabompo,5120
4877,6/1/2021,Northwestern,Kalumbila,8941
4878,6/1/2021,Northwestern,Kasempa,6799
4879,6/1/2021,Northwestern,Manyinga,4813
4880,6/1/2021,Northwestern,Mufumbwe,8879
4881,6/1/2021,Northwestern,Mushindamo,1672
4882,6/1/2021,Northwestern,Mwinilunga,5016
4883,6/1/2021,Northwestern,Solwezi,4820
4884,6/1/2021,Northwestern,Zambezi,6744
4885,6/1/2021,Southern,Chikankata,430
4886,6/1/2021,Southern,Choma,371
4887,6/1/2021,Southern,Gwembe,1732
4888,6/1/2021,Southern,Kalomo,498
4889,6/1/2021,Southern,Kazungula,239
4890,6/1/2021,Southern,Livingstone,99
4891,6/1/2021,Southern,Mazabuka,163
4892,6/1/2021,Southern,Monze,155
4893,6/1/2021,Southern,Namwala,93
4894,6/1/2021,Southern,Pemba,322
4895,6/1/2021,Southern,Siavonga,328
4896,6/1/2021,Southern,Sinazongwe,2240
4897,6/1/2021,Southern,Zimba,45
4898,6/1/2021,Western,Kalabo,6397
4899,6/1/2021,Western,Kaoma,17169
4900,6/1/2021,Western,Limulunga,4745
4901,6/1/2021,Western,Luampa,4366
4902,6/1/2021,Western,Lukulu,6032
4903,6/1/2021,Western,Mitete,1040
4904,6/1/2021,Western,Mongu,5158
4905,6/1/2021,Western,Mulobezi,2555
4906,6/1/2021,Western,Mwandi,1148
4907,6/1/2021,Western,Nalolo,2749
4908,6/1/2021,Western,Nkeyema,4144
4909,6/1/2021,Western,Senanga,4789
4910,6/1/2021,Western,Sesheke,2343
4911,6/1/2021,Western,Shang'ombo,2282
4912,6/1/2021,Western,Sikongo,1816
4913,6/1/2021,Western,Sioma,1924
4914,6/1/2021,NA,NA,38
4915,7/1/2021,Central,Chibombo,958
4916,7/1/2021,Central,Chisamba,76
4917,7/1/2021,Central,Itezhi-tezhi,60
4918,7/1/2021,Central,Kabwe,841
4919,7/1/2021,Central,Kapiri-Mposhi,19
4920,7/1/2021,Central,Luano,1108
4921,7/1/2021,Central,Mkushi,288
4922,7/1/2021,Central,Mumbwa,473
4923,7/1/2021,Central,Ngabwe,404
4924,7/1/2021,Central,Serenje,685
4925,7/1/2021,Central,Shibuyunji,22
4926,7/1/2021,Copperbelt,Chililabombwe,485
4927,7/1/2021,Copperbelt,Chingola,1088
4928,7/1/2021,Copperbelt,Kitwe,2705
4929,7/1/2021,Copperbelt,Luanshya,4093
4930,7/1/2021,Copperbelt,Lufwanyama,0
4931,7/1/2021,Copperbelt,Masaiti,567
4932,7/1/2021,Copperbelt,Mpongwe,435
4933,7/1/2021,Copperbelt,Mufulira,2524
4934,7/1/2021,Copperbelt,Ndola,5132
4935,7/1/2021,Eastern,Chadiza,3768
4936,7/1/2021,Eastern,Chasefu,2324
4937,7/1/2021,Eastern,Chipangali,721
4938,7/1/2021,Eastern,Chipata,7121
4939,7/1/2021,Eastern,Kasenengwa,2335
4940,7/1/2021,Eastern,Katete,2958
4941,7/1/2021,Eastern,Lumezi,1525
4942,7/1/2021,Eastern,Lundazi,19
4943,7/1/2021,Eastern,Lusangazi,2033
4944,7/1/2021,Eastern,Mambwe,1736
4945,7/1/2021,Eastern,Nyimba,3887
4946,7/1/2021,Eastern,Petauke,2840
4947,7/1/2021,Eastern,Sinda,1491
4948,7/1/2021,Eastern,Vubwi,1283
4949,7/1/2021,Luapula,Chembe,714
4950,7/1/2021,Luapula,Chienge,5261
4951,7/1/2021,Luapula,Chifunabuli,3143
4952,7/1/2021,Luapula,Chipili,366
4953,7/1/2021,Luapula,Kawambwa,1091
4954,7/1/2021,Luapula,Mansa,1366
4955,7/1/2021,Luapula,Milenge,648
4956,7/1/2021,Luapula,Mwansabombwe,1271
4957,7/1/2021,Luapula,Mwense,1433
4958,7/1/2021,Luapula,Nchelenge,3624
4959,7/1/2021,Luapula,Samfya,1560
4960,7/1/2021,Lusaka,Chilanga,219
4961,7/1/2021,Lusaka,Chirundu,79
4962,7/1/2021,Lusaka,Chongwe,257
4963,7/1/2021,Lusaka,Kafue,304
4964,7/1/2021,Lusaka,Luangwa,8
4965,7/1/2021,Lusaka,Lusaka,1391
4966,7/1/2021,Lusaka,Rufunsa,1163
4967,7/1/2021,Muchinga,Chama,8247
4968,7/1/2021,Muchinga,Chinsali,2802
4969,7/1/2021,Muchinga,Isoka,3283
4970,7/1/2021,Muchinga,Kanchibiya,575
4971,7/1/2021,Muchinga,Lavushimanda,668
4972,7/1/2021,Muchinga,Mpika,1265
4973,7/1/2021,Muchinga,Nakonde,2082
4974,7/1/2021,Northern,Kasama,4746
4975,7/1/2021,Northern,Lunte,420
4976,7/1/2021,Northern,Lupososhi,899
4977,7/1/2021,Northern,Luwingu,1332
4978,7/1/2021,Northern,Mbala,2008
4979,7/1/2021,Northern,Mporokoso,973
4980,7/1/2021,Northern,Mpulungu,803
4981,7/1/2021,Northern,Mungwi,4097
4982,7/1/2021,Northern,Nsama,789
4983,7/1/2021,Northern,Senga,345
4984,7/1/2021,Northwestern,Chavuma,1802
4985,7/1/2021,Northwestern,Ikelenge,403
4986,7/1/2021,Northwestern,Kabompo,11
4987,7/1/2021,Northwestern,Kalumbila,722
4988,7/1/2021,Northwestern,Kasempa,1939
4989,7/1/2021,Northwestern,Manyinga,832
4990,7/1/2021,Northwestern,Mufumbwe,3123
4991,7/1/2021,Northwestern,Mushindamo,487
4992,7/1/2021,Northwestern,Mwinilunga,2867
4993,7/1/2021,Northwestern,Solwezi,1232
4994,7/1/2021,Northwestern,Zambezi,1962
4995,7/1/2021,Southern,Chikankata,62
4996,7/1/2021,Southern,Choma,19
4997,7/1/2021,Southern,Gwembe,658
4998,7/1/2021,Southern,Kalomo,88
4999,7/1/2021,Southern,Kazungula,97
5000,7/1/2021,Southern,Livingstone,14
5001,7/1/2021,Southern,Mazabuka,45
5002,7/1/2021,Southern,Monze,44
5003,7/1/2021,Southern,Namwala,0
5004,7/1/2021,Southern,Pemba,168
5005,7/1/2021,Southern,Siavonga,9
5006,7/1/2021,Southern,Sinazongwe,1116
5007,7/1/2021,Southern,Zimba,16
5008,7/1/2021,Western,Kalabo,1431
5009,7/1/2021,Western,Kaoma,484
5010,7/1/2021,Western,Limulunga,885
5011,7/1/2021,Western,Luampa,1081
5012,7/1/2021,Western,Lukulu,1265
5013,7/1/2021,Western,Mitete,354
5014,7/1/2021,Western,Mongu,2732
5015,7/1/2021,Western,Mulobezi,40
5016,7/1/2021,Western,Mwandi,209
5017,7/1/2021,Western,Nalolo,503
5018,7/1/2021,Western,Nkeyema,1020
5019,7/1/2021,Western,Senanga,143
5020,7/1/2021,Western,Sesheke,223
5021,7/1/2021,Western,Shang'ombo,122
5022,7/1/2021,Western,Sikongo,0
5023,7/1/2021,Western,Sioma,119
5024,7/1/2021,NA,NA,33
5025,8/1/2021,Central,Chitambo,1030
5026,8/1/2021,Central,Itezhi-tezhi,5
5027,8/1/2021,Central,Kapiri-Mposhi,16
5028,8/1/2021,Central,Mumbwa,67
5029,8/1/2021,Central,Serenje,194
5030,8/1/2021,Central,Shibuyunji,11
5031,8/1/2021,Copperbelt,Chililabombwe,204
5032,8/1/2021,Copperbelt,Lufwanyama,0
5033,8/1/2021,Copperbelt,Masaiti,0
5034,8/1/2021,Copperbelt,Mpongwe,0
5035,8/1/2021,Eastern,Chadiza,2163
5036,8/1/2021,Eastern,Chipangali,0
5037,8/1/2021,Eastern,Chipata,3446
5038,8/1/2021,Eastern,Kasenengwa,901
5039,8/1/2021,Eastern,Katete,1389
5040,8/1/2021,Eastern,Lumezi,22
5041,8/1/2021,Eastern,Lusangazi,483
5042,8/1/2021,Eastern,Mambwe,1416
5043,8/1/2021,Eastern,Nyimba,1335
5044,8/1/2021,Eastern,Petauke,2004
5045,8/1/2021,Eastern,Sinda,857
5046,8/1/2021,Eastern,Vubwi,930
5047,8/1/2021,Luapula,Chembe,374
5048,8/1/2021,Luapula,Nchelenge,516
5049,8/1/2021,Lusaka,Chirundu,43
5050,8/1/2021,Lusaka,Lusaka,0
5051,8/1/2021,Muchinga,Chama,2980
5052,8/1/2021,Muchinga,Kanchibiya,0
5053,8/1/2021,Muchinga,Lavushimanda,648
5054,8/1/2021,Muchinga,Mpika,630
5055,8/1/2021,Muchinga,Nakonde,1095
5056,8/1/2021,Northern,Mbala,43
5057,8/1/2021,Northern,Senga,197
5058,8/1/2021,Northwestern,Chavuma,457
5059,8/1/2021,Northwestern,Ikelenge,149
5060,8/1/2021,Northwestern,Kalumbila,63
5061,8/1/2021,Northwestern,Manyinga,73
5062,8/1/2021,Northwestern,Mufumbwe,10
5063,8/1/2021,Northwestern,Mwinilunga,149
5064,8/1/2021,Northwestern,Solwezi,453
5065,8/1/2021,Northwestern,Zambezi,115
5066,8/1/2021,Southern,Chikankata,29
5067,8/1/2021,Southern,Choma,11
5068,8/1/2021,Southern,Gwembe,555
5069,8/1/2021,Southern,Kalomo,58
5070,8/1/2021,Southern,Kazungula,2
5071,8/1/2021,Southern,Mazabuka,5
5072,8/1/2021,Southern,Monze,9
5073,8/1/2021,Southern,Namwala,0
5074,8/1/2021,Southern,Pemba,75
5075,8/1/2021,Southern,Siavonga,9
5076,8/1/2021,Southern,Sinazongwe,306
5077,8/1/2021,Southern,Zimba,7
5078,8/1/2021,Western,Kalabo,371
5079,8/1/2021,Western,Kaoma,144
5080,8/1/2021,Western,Limulunga,835
5081,8/1/2021,Western,Luampa,23
5082,8/1/2021,Western,Lukulu,0
5083,8/1/2021,Western,Mitete,0
5084,8/1/2021,Western,Mongu,19
5085,8/1/2021,Western,Mulobezi,28
5086,8/1/2021,Western,Mwandi,28
5087,8/1/2021,Western,Nalolo,106
5088,8/1/2021,Western,Nkeyema,0
5089,8/1/2021,Western,Senanga,19
5090,8/1/2021,Western,Sesheke,125
5091,8/1/2021,Western,Shang'ombo,4
5092,8/1/2021,Western,Sikongo,0
5093,8/1/2021,Western,Sioma,57
5094,8/1/2021,NA,NA,22
5095,9/1/2021,Central,Chitambo,1306
5096,9/1/2021,Central,Itezhi-tezhi,0
5097,9/1/2021,Central,Kapiri-Mposhi,10
5098,9/1/2021,Central,Mumbwa,13
5099,9/1/2021,Central,Serenje,294
5100,9/1/2021,Central,Shibuyunji,2
5101,9/1/2021,Copperbelt,Chililabombwe,184
5102,9/1/2021,Copperbelt,Masaiti,0
5103,9/1/2021,Copperbelt,Mpongwe,0
5104,9/1/2021,Eastern,Chadiza,1496
5105,9/1/2021,Eastern,Chipata,3273
5106,9/1/2021,Eastern,Kasenengwa,352
5107,9/1/2021,Eastern,Katete,279
5108,9/1/2021,Eastern,Lumezi,180
5109,9/1/2021,Eastern,Lusangazi,666
5110,9/1/2021,Eastern,Mambwe,1242
5111,9/1/2021,Eastern,Nyimba,136
5112,9/1/2021,Eastern,Petauke,357
5113,9/1/2021,Eastern,Sinda,368
5114,9/1/2021,Eastern,Vubwi,444
5115,9/1/2021,Luapula,Chembe,329
5116,9/1/2021,Luapula,Nchelenge,567
5117,9/1/2021,Lusaka,Chirundu,19
5118,9/1/2021,Lusaka,Lusaka,2
5119,9/1/2021,Muchinga,Chama,887
5120,9/1/2021,Muchinga,Kanchibiya,32
5121,9/1/2021,Muchinga,Lavushimanda,525
5122,9/1/2021,Muchinga,Mpika,416
5123,9/1/2021,Muchinga,Nakonde,621
5124,9/1/2021,Northern,Mbala,92
5125,9/1/2021,Northern,Senga,208
5126,9/1/2021,Northwestern,Chavuma,408
5127,9/1/2021,Northwestern,Ikelenge,344
5128,9/1/2021,Northwestern,Kalumbila,241
5129,9/1/2021,Northwestern,Manyinga,86
5130,9/1/2021,Northwestern,Mufumbwe,89
5131,9/1/2021,Northwestern,Mwinilunga,162
5132,9/1/2021,Northwestern,Solwezi,194
5133,9/1/2021,Northwestern,Zambezi,82
5134,9/1/2021,Southern,Chikankata,29
5135,9/1/2021,Southern,Choma,5
5136,9/1/2021,Southern,Gwembe,338
5137,9/1/2021,Southern,Kalomo,14
5138,9/1/2021,Southern,Kazungula,0
5139,9/1/2021,Southern,Mazabuka,1
5140,9/1/2021,Southern,Monze,5
5141,9/1/2021,Southern,Namwala,0
5142,9/1/2021,Southern,Pemba,9
5143,9/1/2021,Southern,Siavonga,9
